Iter,Phi,Psi,Uncertainty
5,54.534515,-113.01609,0.0012872206
5,-122.4276,170.42188,0.001594632
5,-152.92816,-84.11852,0.0013471225
5,58.45952,-22.397568,0.0017425627
5,-176.81871,35.53665,0.001027928
5,-52.6874,33.851593,0.0010237359
5,-6.537216,-14.686661,0.0018381008
5,-51.62506,8.624039,0.0016587992
5,157.1034,113.62018,0.0010264668
5,-70.73767,99.964325,0.0018900991
5,-39.789597,121.51868,0.0011957022
5,160.33014,49.675385,0.0023194402
5,-5.831253,-60.378372,0.0016378467
5,-152.73927,22.98323,0.0014136937
5,-52.401,121.86301,0.0013004799
5,101.24042,-93.221954,0.0013468149
5,-157.5215,-21.350937,0.0013377669
5,33.597885,77.13199,0.001286553
5,127.92114,27.544724,0.0021178655
5,-119.53652,-84.748405,0.0014829453
5,-148.7236,37.9422,0.0017488366
5,31.823471,-22.22345,0.0015225284
5,63.29184,157.34537,0.0024965613
5,-12.752991,-159.33174,0.0019418681
5,78.64404,-12.954315,0.0012262091
5,-172.69019,36.97899,0.0014114501
5,116.72473,-136.86465,0.0012463576
5,72.22598,-4.7881927,0.002099931
5,-125.28064,-23.165527,0.0015779769
5,38.188507,-122.04462,0.0014631245
5,9.278717,178.3551,0.0019769263
5,-122.30231,46.764038,0.0010235258
5,38.926437,-109.2026,39.82621
5,140.10889,-2.020523,0.0011576491
5,-120.80442,52.35298,0.001793515
5,34.50476,-104.591354,0.001121925
5,117.366974,-71.264336,0.0019309192
5,-44.86612,-161.40558,0.001096211
5,-109.664566,69.2634,0.0017683938
5,6.0439606,166.71857,0.0018038485
5,-46.080994,-113.93323,0.0012897177
5,39.933746,-91.710724,0.001652781
5,-30.088852,49.282227,0.0013853846
5,74.85985,-149.35515,0.0009995094
5,-22.51567,48.509613,0.0010972067
5,-30.856903,48.884537,0.0014558071
5,-173.71857,-85.31336,0.0011334247
5,66.68771,105.14307,71.6866
5,-137.88107,-102.09039,0.0018604465
5,137.48792,-4.4902954,0.00095750514
5,-36.155853,-122.227104,0.0018263635
5,-158.62221,128.7956,0.0009760487
5,47.56932,38.61444,31.00503
5,-42.455444,32.324722,0.0013487047
5,15.502411,-45.449097,0.0018624893
5,107.55243,-132.36186,0.0010417056
5,-56.756996,82.984436,0.0016535203
5,-40.798386,-145.95497,0.0009950501
5,131.15802,-49.71057,0.0015815654
5,-7.3918915,109.89044,0.002111146
5,18.236145,-10.014587,81.952415
5,68.77208,-119.87527,0.0017318986
5,-3.130478,-44.30748,0.001346744
5,131.41974,-115.495186,0.0010688143
5,-151.8963,80.29703,0.0019121594
5,36.74489,-118.16881,0.001453555
5,-167.44716,39.59645,0.0016079484
5,-31.953735,68.52338,0.001291918
5,-116.75136,63.607407,0.00094048755
5,164.85703,157.87396,0.0022380552
5,-81.00442,-35.835022,0.0010037287
5,45.137558,87.0712,0.0010606884
5,132.35837,-120.28733,0.000720349
5,-127.65561,21.56517,0.0024244394
5,2.852539,-1.5726776,0.0016373105
5,-103.79509,32.539993,0.0022843874
5,-170.22029,-122.59909,0.0016209579
5,-12.253586,-25.853943,0.0018173467
5,165.64511,-129.50406,0.0020309046
5,32.916077,-69.05796,0.0015562052
5,-91.24088,149.55475,0.0014077035
5,-164.11797,-162.29294,0.0017350393
5,78.80383,-58.662437,0.002495275
5,-32.64467,18.137161,0.0010919892
5,60.637573,-31.992111,0.001128666
5,159.706,-78.15708,0.0016979941
5,28.841156,128.24872,0.0015126822
5,125.03345,-79.80134,0.0009923866
5,2.9684753,118.65909,0.001983868
5,-25.849579,-40.569855,0.0009834388
5,58.8696,-130.77039,31.694967
5,6.306015,152.11761,0.0013510725
5,-177.03055,6.5384216,0.0014302279
5,59.140686,-26.689865,56.57618
5,-84.18151,85.049805,0.0027353652
5,-107.6299,91.473175,0.0015679998
5,-14.601212,-8.082962,0.0012027834
5,-25.619873,-88.22263,0.0014441423
5,115.75818,-51.94586,0.0010619712
5,-42.8208,121.13251,0.0018824341
5,-144.7539,-99.812706,0.0018930131
5,81.717834,-2.88591,0.0018657928
5,-25.382355,-128.43828,0.0010985249
5,149.33655,-120.745636,0.0023033845
5,34.948425,-25.25734,0.0012664732
5,7.915634,-139.8352,0.0014882683
5,50.763733,-123.78717,0.0013613796
5,134.10638,-28.194977,0.0011364484
5,155.82867,22.309982,0.0017944237
5,-138.59898,91.125916,0.0011263696
5,-155.81805,69.33447,0.0013515389
5,-158.18086,-0.051361084,0.001737563
5,15.769669,7.198944,0.0015302491
5,60.80597,-57.704422,0.0017885866
5,138.56735,-21.651642,0.0016853815
5,-106.37437,-107.65794,0.0019106918
5,103.642914,-140.62073,0.0016302787
5,-8.760788,23.880508,0.0015335482
5,47.34561,-124.51647,0.0009518426
5,24.606094,86.63989,0.0032583463
5,5.6784363,179.12286,0.0014702184
5,91.500916,-122.04695,0.0018531809
5,-167.9288,14.310776,0.0014746028
5,-176.8944,43.999878,0.0013027769
5,-31.129303,105.120026,0.0010652011
5,-56.751114,-38.585052,0.0013452893
5,121.9079,-78.785645,0.0016866426
5,15.66597,-65.918846,0.0015638217
5,-151.81393,9.212158,0.0010543155
5,33.716476,-16.482803,0.0017136049
5,-152.026,27.9095,0.0010645201
5,-129.16092,45.176865,0.0013048676
5,-21.49553,9.160706,0.0016335925
5,-34.658188,-179.77245,0.0012646588
5,-70.5235,-173.7463,0.0011874816
5,-6.884369,91.38721,0.000969857
5,-164.35008,8.160278,0.0013044438
5,39.64467,-159.14104,0.0012101835
5,-16.671402,165.59595,0.0011439321
5,77.99277,-84.21599,0.0015544777
5,119.11789,18.43283,0.0013215307
5,0.18153381,30.57843,0.00145338
5,171.35007,74.23868,0.0014115369
5,168.5769,-19.088715,0.0022957106
5,37.081787,159.25894,0.0020203437
5,-134.13966,7.1476746,0.0016782657
5,171.77228,-11.16275,0.0021157113
5,164.15076,-150.62212,0.0019019919
5,39.7359,-133.89568,0.0017509147
5,127.92456,-47.722275,0.002324695
5,-133.91164,109.969055,0.0018221453
5,-47.031723,46.789276,0.0013335895
5,109.31021,-114.422066,0.00088331586
5,156.45386,105.54248,0.0023965521
5,176.42496,134.27951,0.0013054054
5,156.77927,-27.941437,0.0010950255
5,118.04712,-124.98882,0.00152606
5,38.912872,-35.31546,0.0015138084
5,166.1633,-14.565247,0.0013647289
5,167.02704,-34.049164,0.0021035876
5,-68.80276,168.89905,0.0013360664
5,-95.87685,-165.38039,0.0012690171
5,94.94711,44.045166,31.897003
5,18.904602,144.8121,0.0022330368
5,-33.000214,15.351074,0.0010186186
5,54.610596,-119.390976,0.0022485794
5,-157.7851,1.5920715,86.41781
5,17.257263,-29.620316,0.0016602245
5,163.90265,124.04263,0.0012021286
5,-166.76663,165.78418,0.0010283315
5,31.79831,-96.60841,0.00185701
5,-89.00175,25.157928,0.0015950702
5,-94.636856,37.15123,0.0023596354
5,50.299347,-111.55059,0.0009927858
5,-58.84268,157.88477,0.0010468956
5,-165.70464,36.485687,0.0025152103
5,127.32193,-172.45609,0.0009405516
5,122.21973,15.715408,0.0016617619
5,76.65735,39.220734,0.001251784
5,14.390015,-139.0803,0.0015972999
5,-61.377,108.56259,0.001322599
5,-168.03633,46.274353,0.0013153162
5,-145.84187,85.9512,0.0018624577
5,-161.4575,38.68727,0.0016982892
5,158.69891,4.3969116,0.0011797014
5,165.47327,-3.7196808,0.0017954815
5,37.686615,-139.66995,0.0019753585
5,145.59851,172.73535,0.0015229901
5,-161.11092,-16.204498,0.0011140247
5,4.150223,14.553299,0.0011944833
5,3.085678,116.76221,0.0026987004
5,53.40045,-154.04979,0.0014369559
5,-16.39444,-23.4693,0.0010400887
5,22.173935,56.555084,0.0016016172
5,-8.247086,14.723663,50.352325
5,2.0800629,61.796722,0.0015008678
5,128.97165,26.951187,39.874863
5,-83.9781,44.55861,0.0011374647
5,-42.623215,-17.8945,0.0014838084
5,-9.902695,69.95239,0.0011954454
5,99.51053,-141.52554,0.0016389508
5,35.32701,-133.61615,0.0012910827
5,-117.555855,152.38126,0.0013861503
5,10.74707,-164.21217,0.0010278944
5,45.822662,-134.8574,0.0014627106
5,159.43442,-68.20214,0.00137991
5,76.00061,-66.19584,0.0016548085
5,-83.1328,17.069244,0.0011566152
5,45.109314,166.99316,0.0012403154
5,-155.42159,155.72452,0.0018221976
5,-19.758804,-25.150406,0.0017071154
5,174.76096,-40.34987,0.0011162735
5,61.527283,8.266922,0.0011633511
5,-126.08615,-69.79064,0.0012994165
5,-25.020294,148.6399,0.0012698332
5,-167.0568,-175.17297,0.0015858805
5,4.495453,19.583252,57.32902
5,77.740875,-50.446716,0.0010665801
5,114.4613,-17.560944,0.0011245498
5,111.88345,-177.0623,0.001250968
5,125.84564,-69.23904,0.0010251051
5,135.05783,102.66339,0.0017928713
5,94.14975,-57.072083,0.0015058576
5,29.301163,-11.514877,0.001619871
5,138.99579,-119.58759,0.001267427
5,-150.32613,29.21762,0.00195983
5,-101.83134,53.725662,0.0016503321
5,-177.63887,5.3170624,0.0010161021
5,30.920547,-150.82207,0.0011853324
5,95.10724,72.53104,0.0013537311
5,71.71234,-92.69118,0.0016115273
5,-70.89468,104.2626,0.0013636943
5,77.54416,-94.72968,0.0019878524
5,-91.982025,145.97263,0.0012433783
5,-154.42697,-121.05922,0.0012942683
5,15.478043,135.28024,0.0010438941
5,88.86694,-29.413147,0.0018177152
5,175.55127,25.131271,0.0013699649
5,-159.53638,179.21063,0.0012481676
5,63.28015,-82.558914,0.0018096949
5,-150.46124,13.072281,0.0017538894
5,145.26141,68.252594,0.0014542568
5,-147.75526,-129.66936,0.0012709054
5,-32.161713,160.17523,0.002910371
5,89.79913,-21.052032,0.0021353392
5,-6.4593353,-100.99619,0.0016622279
5,-90.06684,86.16211,0.002000227
5,-6.6943665,155.64911,0.0011958033
5,-94.79668,-128.0143,0.0010762883
5,-133.04945,24.681793,0.0011996923
5,76.86731,-53.515778,0.0010857851
5,28.564194,-147.91333,0.0010874224
5,-111.68828,12.0278015,0.0024537395
5,-12.073547,163.3288,0.0012114792
5,2.9679565,49.918457,0.0012508545
5,9.502838,-71.80868,0.0010446392
5,-25.69992,-9.387817,0.0015020892
5,-147.5807,9.582962,0.0013104912
5,-58.887917,-80.90178,0.00096578733
5,-11.616348,-64.80058,0.0016907059
5,123.70792,-105.479706,0.0016879403
5,133.03766,-159.96768,0.001041459
5,-12.699997,41.93866,0.0012223946
5,-171.5474,36.828323,0.0014997497
5,-9.99617,52.797638,0.0009903742
5,-136.98744,49.212402,0.00093356136
5,169.09967,-79.273636,0.0011451291
5,-42.0455,32.432663,0.0009777198
5,31.930756,-126.13441,0.0019720024
5,41.681488,-38.33197,0.0015846246
5,160.63904,-21.08638,0.0018248801
5,72.66553,0.43870544,0.0017040143
5,-159.26346,94.819336,0.0012462989
5,135.4834,-29.385056,0.0026223375
5,4.1909943,-24.93219,0.0011299609
5,39.17444,21.178635,0.0014147579
5,-144.05417,57.95775,0.0012522076
5,-22.830688,172.24313,0.0009961292
5,-60.189293,124.046265,0.0012893993
5,44.063904,-70.83039,0.0015805861
5,150.9479,-135.65251,0.0018489278
5,-74.7664,139.7558,0.0017532434
5,20.786087,-162.02745,0.0029699027
5,-4.5549164,-30.85257,0.0014477619
5,90.75491,179.31854,0.0013079211
5,47.562103,-29.299408,56.45598
5,-30.936249,167.6488,0.0012438814
5,68.512115,-121.73076,0.0015819634
5,-5.213562,-54.971886,0.0015817651
5,-63.040718,56.706238,0.0013076075
5,73.87222,-149.12558,0.0011758169
5,13.82016,-100.13254,0.0012691296
5,19.062286,24.912384,0.0017201328
5,14.204117,-139.00337,0.0016146869
5,-30.220581,23.254654,48.342476
5,12.590469,84.19858,0.0014002823
5,147.79678,-69.83805,0.0014161177
5,179.84601,134.94592,0.0014836659
5,-8.879517,35.80359,0.001231613
5,165.39227,-18.583237,0.0010066987
5,120.59311,-61.034904,0.0019444757
5,-20.73671,122.990234,0.0017295051
5,104.95798,-36.575684,0.0010812206
5,-129.95456,49.344055,0.0010261908
5,63.541016,-46.681778,0.0014594536
5,-173.22064,167.24066,0.0014900854
5,15.089569,-44.05539,0.0016699815
5,116.09363,-166.05907,0.0016130463
5,122.90088,77.270874,0.0011228967
5,-168.3055,-175.3264,0.0015876887
5,-34.8938,47.500916,31.61532
5,65.14667,-150.46342,0.0010182785
5,-15.788635,102.6225,0.0023383123
5,-176.74951,105.34689,0.0010957746
5,-45.08577,-84.4326,0.0015156235
5,-139.85318,148.36041,0.0011296727
5,-5.3265076,43.877182,0.0013072839
5,15.942093,-164.7188,0.0011746066
5,57.676956,-88.820305,0.0013185999
5,-126.56427,-166.95676,0.002090489
5,168.74384,-145.18878,0.0010854924
5,-124.90682,84.48309,0.0012012237
5,-130.9951,45.026154,0.0016969406
5,1.985672,11.430679,0.0014705579
5,177.32202,-1.2925415,0.0011596608
5,92.51019,2.1818542,0.0021312449
5,-162.56421,104.10788,0.0015872697
5,-5.719162,12.0746,0.0020898734
5,-160.25781,140.45383,31.873535
5,-160.89789,44.12552,0.0017028854
5,-127.98279,46.942993,0.0011136706
5,167.1742,79.934204,0.001193882
5,155.1958,-37.099365,0.0011850062
5,171.62225,73.64467,0.0015100337
5,78.562836,-136.73666,0.0016986092
5,-118.64201,-145.72101,0.0013336263
5,88.90726,92.16852,0.0013424219
5,-60.945816,-81.1505,0.0016996978
5,-18.810165,1.4876862,0.0008851009
5,154.61536,-21.187881,0.0016267797
5,-26.327927,92.961365,0.0013052312
5,160.7125,-25.942963,0.00093341526
5,-28.897675,148.60278,0.0010165563
5,133.9762,-76.67288,0.0009063837
5,-4.045883,55.155914,0.0013571685
5,149.21875,-168.14868,0.0013216524
5,-153.87645,-77.941574,0.0009824224
5,-37.627945,-55.547867,0.0014864346
5,-97.49801,-14.663437,0.0009025913
5,-149.87352,40.93573,0.001095583
5,-155.60008,139.57422,0.0012252986
5,79.015625,161.99203,0.001764573
5,-131.69505,114.3866,0.0014225898
5,46.07193,-137.75333,0.0009672071
5,-30.149826,64.41716,0.0012678674
5,60.848083,-120.385506,0.00096947444
5,-129.20457,-99.82444,0.0016051967
5,151.50305,-23.954468,0.0021035157
5,-133.85634,46.369934,31.718052
5,-62.90811,178.37695,0.0012707083
5,152.1907,-102.120255,0.0013822372
5,151.10419,-20.971436,0.0024415993
5,-7.94162,64.709045,0.001253248
5,-88.138374,-54.066055,0.0017112625
5,80.542206,-137.06241,0.0013229812
5,126.793274,171.9338,0.0025783714
5,8.504883,170.38351,0.0012708316
5,-37.652344,-39.599915,0.0012737184
5,-53.189804,-9.107315,0.001437453
5,-42.641388,-104.35977,0.001712568
5,108.7793,116.72601,0.0015643265
5,-171.47766,15.569626,0.0019311976
5,87.92749,-145.7855,0.0016903359
5,151.13379,-146.10149,0.0013260555
5,94.328735,-72.454544,0.0017718225
5,-139.74269,81.0293,0.0010342469
5,-45.64926,32.02182,0.0014491415
5,18.502045,-0.5459137,0.0013516423
5,-172.0418,111.27966,0.001321558
5,147.99072,-159.1273,0.0019199196
5,8.602814,15.277664,0.002119775
5,-16.813065,-168.37604,0.0009009928
5,179.09079,-29.886719,0.0016565807
5,5.1617126,-173.57909,0.0013950487
5,-25.368011,173.79987,31.849007
5,-104.57475,164.80997,0.0012127395
5,-137.6299,117.16391,0.0012602531
5,176.6955,3.8267212,0.0011460462
5,107.47461,-46.310913,48.109356
5,138.01227,-46.6364,0.0009840027
5,112.88342,153.94617,0.0024424398
5,-13.2187195,-134.06018,0.0018302383
5,-39.53134,116.59909,48.247986
5,-52.325607,-25.234558,0.0014691481
5,-142.53113,57.807312,0.0010732928
5,-58.059517,127.040436,0.0010760074
5,57.706528,171.60376,0.0009789759
5,126.38379,-148.54869,0.0017671072
5,-172.97696,-166.9717,0.0010293764
5,102.70978,-150.48851,0.0011887117
5,-150.88257,-28.064209,0.0019647358
5,-25.61589,163.53558,0.0011685431
5,129.29901,-152.61757,0.0012894985
5,-146.52916,38.115356,0.0018166297
5,140.54156,-17.806107,0.00103382
5,-39.168137,95.86755,0.0012499854
5,-146.00873,-170.50372,31.87529
5,-131.32634,138.88171,0.00078805606
5,-17.527344,174.17847,0.0014320506
5,87.339294,-45.39142,0.0009078653
5,113.83206,-122.20339,0.0012190476
5,-35.936462,167.83203,0.0016436584
5,-44.919037,-135.33005,0.0018984929
5,143.82983,-17.968414,0.0017499502
5,11.79184,-164.5961,0.001125897
5,157.5697,128.2486,0.0012818086
5,63.370438,157.1402,0.0014474002
5,44.340622,128.57446,0.0009722914
5,46.92514,-29.87114,0.0014447734
5,99.94379,-12.479523,0.0013747113
5,-42.917847,-22.000092,0.0014698937
5,77.13269,-85.18497,0.001169449
5,119.24249,-132.29268,0.0016170765
5,174.84094,-55.16841,0.001259124
5,133.24243,102.06448,0.0014508311
5,-47.20607,46.57498,0.0010215879
5,-51.8183,41.42502,0.0010049122
5,-13.058853,45.249496,0.0012045358
5,-63.309753,146.00653,0.0013971725
5,7.215866,4.697754,0.0013343332
5,-153.19106,47.214066,0.0010835748
5,169.12244,162.97186,0.0011508313
5,129.7248,-138.60518,0.0012951589
5,55.74881,-138.28479,0.0013338887
5,89.968506,1.967041,0.0014650173
5,153.49622,-152.48021,0.0012905884
5,-6.6896667,170.09534,0.0011455142
5,-124.09081,90.21686,0.0014913097
5,-167.77975,89.83414,0.0012848014
5,121.73633,73.06401,0.0009237924
5,-157.8866,25.291061,0.0010264477
5,-34.282013,-113.42941,0.0010946018
5,3.701004,119.818054,0.0013609243
5,-15.127472,107.6124,0.0011006605
5,97.602356,-53.636765,0.0011374434
5,97.739716,-73.14582,0.0013386188
5,78.04108,-107.5587,0.0015342587
5,-21.567078,11.8558655,0.001128821
5,177.87436,32.67961,0.0012835641
5,125.79413,-54.984413,0.0017035003
5,-0.97810364,-146.15154,0.0018128756
5,19.074799,-126.96279,0.0018608845
5,-10.109589,-38.210342,0.0016761442
5,62.228256,-40.948105,0.0011656106
5,68.24075,-64.61224,0.0012314192
5,-112.58053,-154.41516,0.0012145131
5,-7.608551,-15.86908,0.0012314733
5,155.20148,169.50934,0.0013821527
5,146.32648,61.89908,0.0019926925
5,-92.72411,122.33502,0.0009925565
5,-85.07307,169.09558,0.0013934609
5,-177.48717,-163.115,0.0013928766
5,-94.29074,75.839294,0.0018681075
5,-81.67727,115.03873,0.0014213986
5,12.61705,-163.09958,0.0017741811
5,-70.91739,99.3237,0.001263006
5,62.1369,-54.653923,0.0031628434
5,23.063904,-158.62875,0.0019277963
5,-25.160645,133.43481,0.0014350711
5,115.906586,-26.552597,0.0016155064
5,48.612793,1.0450287,0.0010451067
5,38.640594,-104.94119,0.0013687073
5,171.05194,-149.44577,0.001094243
5,38.224823,104.07202,0.00289114
5,-10.571518,168.65683,0.002190283
5,2.4047241,178.6499,0.0015931104
5,-16.486526,123.83414,0.001315151
5,-19.216614,-107.702286,0.00088572456
5,-168.276,20.218155,0.0012911005
5,62.279404,25.885193,0.0013358515
5,-33.44754,-59.41266,0.002230868
5,-6.239685,-64.2892,0.0021884718
5,-36.65802,-6.445587,0.002281839
5,128.95282,-82.021454,0.0012841332
5,51.696,-8.135605,0.001959224
5,-47.1868,-116.92758,0.0013572214
5,-50.67418,-161.4444,31.815826
5,-3.1846466,-145.74277,0.0018053519
5,-69.6387,61.026337,0.0013664061
5,60.71112,-45.775757,0.0008996121
5,13.52359,-97.88818,0.001507635
5,-97.29576,16.554688,0.0015944947
5,-8.520386,124.81293,0.0018792137
5,5.480072,-174.78,0.0016688687
5,-16.28984,112.59454,0.0011349974
5,103.39685,-29.582748,0.0013610654
5,20.269775,-164.5732,0.0022117232
5,-26.045364,30.8927,0.0008862216
5,164.45267,-138.6422,0.0013365425
5,12.056625,-149.13878,0.0018109316
5,73.738174,-56.88218,31.781528
5,-177.40346,-38.94586,0.0015300222
5,32.54962,-141.25777,0.0012164573
5,126.97623,-107.19032,0.0012958166
5,-8.999603,150.95413,0.0012983968
5,55.143494,-32.131866,0.001067575
5,15.019745,-144.55502,0.0019333584
5,108.199066,-46.286346,0.0012772474
5,-57.49901,135.9826,0.0018838542
5,80.277466,-172.1108,0.0017107561
5,-84.47986,135.37976,0.0016604642
5,62.175232,11.109497,82.02846
5,-21.688232,133.9195,0.0011517635
5,-128.61723,-25.087357,0.0015515252
5,-13.439606,-8.521423,0.0021362659
5,-162.69562,-21.157349,0.0015460313
5,-1.4618073,-129.70532,0.0011287619
5,-141.43884,58.42247,0.0010870323
5,46.294067,-114.01923,0.0012225864
5,-3.4704742,-179.59691,0.0011822117
5,59.66078,-132.30205,0.0009836945
5,144.16473,-173.23639,0.0015359194
5,140.05804,0.24694824,0.0013209592
5,13.290787,-158.40187,0.0012606321
5,178.08066,14.386322,0.0011665411
5,-48.252747,-17.450974,0.001792932
5,-162.71515,-67.79634,0.0017565308
5,79.18292,92.412964,0.0010402553
5,-159.73878,-59.603058,0.0010800282
5,-170.239,22.257141,0.0009648627
5,-18.500153,111.964325,31.801805
5,70.23416,26.447067,0.00092256314
5,176.0281,162.10468,0.0011507326
5,115.21393,-137.31474,0.0012164587
5,-42.3006,126.23776,0.001305069
5,120.660736,-25.860046,0.0016009595
5,-58.68818,11.176849,0.0009706194
5,-108.43288,49.29207,0.0016534048
5,121.73239,150.31763,0.00093451375
5,-52.63967,78.530975,0.0012077221
5,55.42453,38.688034,0.001110329
5,-26.485428,101.33563,0.0019149818
5,-156.87508,-146.0431,0.0024537602
5,-133.48083,76.95346,0.0014118227
5,-129.78616,111.48224,0.0016938832
5,179.26715,112.55603,0.0016136952
5,-52.678543,-163.8884,0.0023614024
5,178.84912,23.312546,0.0010172036
5,-37.905807,-22.564987,0.0013257466
5,163.08386,137.12842,0.001178213
5,-159.65651,123.194916,0.0013831427
5,4.064163,47.528122,0.0011659503
5,-100.13571,97.829865,0.0015564462
5,24.167465,-37.230118,0.001861737
5,130.00705,-95.37764,0.0010748127
5,152.22107,167.69168,0.0014862698
5,154.2966,165.60846,0.0016373667
5,80.28,-75.93922,0.0014031148
5,-5.225601,30.542679,0.0022516532
5,44.53708,-36.37967,0.0012348176
5,78.36444,-14.891663,0.0024284318
5,100.72806,-80.25715,0.0010944868
5,-178.57387,-139.9699,0.001192182
5,117.306854,3.285263,0.0015716137
5,-127.13069,24.38919,0.0010255609
5,93.20508,-94.7166,0.0011592977
5,164.28485,-22.32077,55.657482
5,20.166779,48.439545,0.0022149652
5,31.536316,-17.496033,0.0013449534
5,172.40228,-29.315186,0.0012829544
5,5.659607,8.190826,0.0011896602
5,100.22266,170.92203,31.851423
5,121.603485,-29.02835,0.0019831578
5,-76.77745,95.34906,0.002077062
5,142.35046,-167.08644,0.0014995681
5,-8.480789,140.8631,0.0017744506
5,21.416489,-19.718094,0.0011824027
5,135.30759,20.307663,0.0016796225
5,-157.9241,36.76712,0.0011863842
5,5.6765747,-51.111588,0.0018953786
5,-126.102264,95.35693,0.0015485814
5,-69.44398,-104.35269,0.0021067313
5,-106.89487,127.631714,0.0017002858
5,170.41498,173.8227,0.0016622745
5,-152.81052,136.7685,0.0011965459
5,-69.59917,128.58395,0.0010730521
5,135.83807,-25.86824,0.0015879066
5,-34.038574,-93.53123,0.0010676258
5,135.68826,115.96799,0.0012467928
5,-120.01607,169.83704,0.0015886477
5,70.70497,-122.96387,0.0016992516
5,-162.30342,21.645508,0.0015117519
5,27.400421,169.20856,0.0017601189
5,159.23328,-11.527893,0.0011375383
5,58.86693,-125.09431,0.0016905857
5,176.97592,-26.080658,0.0017361863
5,-74.88957,174.53726,0.0013820196
5,58.648407,-132.87192,0.0016836043
5,-80.05102,40.67134,0.0011355078
5,-131.43161,-124.99911,0.0018064978
5,-151.09033,51.20105,0.0012370403
5,-160.73564,97.73996,0.0015416987
5,19.048141,-10.543503,31.887697
5,91.098816,-160.75029,0.0016216805
5,-17.910614,-21.74292,0.0020152447
5,169.40967,-2.008194,0.001294526
5,169.6474,-66.99052,0.0011011558
5,-171.61122,172.38513,0.0014837155
5,104.04651,-43.443375,0.0018161113
5,-165.51544,-163.79019,0.0013950239
5,-23.533707,6.305893,0.001261029
5,15.091614,-142.93556,0.0015943167
5,-144.22531,136.71393,0.001763407
5,110.32202,-133.46939,0.0013069975
5,32.787796,6.390793,0.0022464755
5,178.28876,-5.8361206,0.0014230221
5,66.856445,-1.0306396,0.0014633646
5,-127.9226,-33.742752,0.0013934141
5,-165.52005,11.441437,0.0021673727
5,-112.32405,80.553894,0.0011840765
5,60.906204,47.27002,0.0015457821
5,-150.29973,-155.66136,0.0009919967
5,18.26677,-111.62992,0.001825726
5,-66.81428,78.76016,0.00094288186
5,-3.754959,-4.53508,0.0018679849
5,-12.216461,4.0938416,0.0011447932
5,-137.04446,-32.07425,0.002217168
5,162.73944,92.37427,0.0018342526
5,-79.14772,22.256958,0.0015326343
5,-1.5839996,46.985077,0.0010828426
5,46.464188,-21.279312,0.0010789767
5,-114.59374,5.7801056,0.0016384631
5,-118.27807,52.897324,0.001519412
5,6.070694,166.34064,0.0013570564
5,-148.1892,-155.96985,0.0013220115
5,49.54669,-20.383682,0.0023495348
5,15.635208,145.78564,0.0016630176
5,144.34015,-160.77802,0.001330411
5,-108.25743,-40.94905,0.0013020334
5,-84.80542,69.96388,0.0011129873
5,115.16278,145.61288,0.0015201154
5,10.677155,-143.607,0.0012115963
5,-163.04169,12.998108,0.0010102519
5,-71.63292,85.45059,0.0011289231
5,87.063416,-159.16203,0.0014103441
5,-82.51473,42.38704,0.001350913
5,-63.503036,30.437775,0.0012018955
5,-134.83252,42.997345,0.0013998132
5,63.13658,-63.605713,0.0013809488
5,171.96735,25.827454,0.0013965084
5,81.25235,-144.57118,0.0012816838
5,-6.0672607,-175.24236,0.0011935758
5,-35.627625,150.61572,0.0013820061
5,3.2138062,-137.60507,0.0012067963
5,76.20914,123.03705,0.0013346361
5,-149.80544,77.2081,0.001346949
5,-110.40911,87.796326,0.0019811725
5,146.01154,-141.35114,0.0014758592
5,-14.896179,174.38724,0.0010773375
5,-151.8011,15.781845,0.0014037746
5,-156.68134,-73.559746,0.0011307561
5,103.80875,-45.67993,0.0010128228
5,-126.63757,149.61945,0.0011483026
5,37.45279,-18.905289,0.001430504
5,-5.8654633,121.18158,0.0015025059
5,-93.59219,110.38208,0.0014109935
5,-7.91774,-172.29008,0.0012101732
5,2.7592163,157.82013,0.0015963559
5,-5.479767,178.51367,0.00192636
5,23.06279,-57.092102,0.0008802245
5,81.3757,-77.22329,0.0017126928
5,56.84575,-154.44922,0.001072804
5,101.91095,-6.588043,31.867075
5,149.8966,-23.884537,0.0016495489
5,154.14923,23.99936,0.0011574487
5,-167.62698,168.8735,0.0013575593
5,171.39551,-39.237244,0.0016607809
5,-141.1599,-165.65906,0.0015206119
5,-128.344,-178.11742,0.003565278
5,-175.30821,174.19485,0.0014159095
5,91.18713,134.1033,0.0010369638
5,-41.818542,162.09424,0.001621289
5,5.5964966,162.52594,0.001839229
5,25.61705,-36.703827,0.0009979744
5,-18.113632,-91.00722,0.0013776073
5,128.53363,130.35709,0.0011024661
5,-109.386246,83.92346,0.0027133776
5,-42.239105,-177.73105,0.0025691881
5,142.80017,-42.572845,0.0027392847
5,-154.83162,29.84056,0.0013711564
5,-110.22966,67.64813,0.00091607735
5,-8.560226,-161.2787,0.0013353971
5,-26.22499,-153.04109,0.0011403946
5,108.224884,106.81265,0.0022492742
5,20.371078,-168.57178,0.0014155426
5,-147.52162,58.656754,0.0013104192
5,13.650192,-119.85684,0.0015596582
5,-82.44167,39.36734,0.0026238456
5,30.390945,-97.30584,0.0013571588
5,-65.89822,30.897278,0.0012474662
5,-1.8563232,-54.171432,0.0014429099
5,-126.74914,113.867004,0.0013488582
5,-146.14188,25.656815,0.0011710585
5,139.43896,-75.84247,0.0010256891
